X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,strain_xx,strain_yy,strain_xy,magnitude
2.878788,1.3737373,0.00083955005,-0.008883908,-23.677969,-134.77142,10.841098,0.0020675936,-0.007560506,0.0018791235,0.00892349
2.878788,1.4141414,0.00086700916,-0.009190969,-23.177809,-135.86227,11.315857,0.0021262993,-0.007639689,0.0019614152,0.009231772
2.878788,1.4545455,0.0008950196,-0.009501308,-22.681944,-136.99605,11.811955,0.0021858595,-0.007721363,0.0020474056,0.00954337
2.878788,1.4949495,0.0009236112,-0.009815,-22.190283,-138.17513,12.329849,0.002246343,-0.0078056776,0.002137174,0.0098583605
2.878788,1.5353535,0.0009527467,-0.010132112,-21.70271,-139.40213,12.87005,0.002307825,-0.007892793,0.0022308086,0.010176808
2.878788,1.5757576,0.0009825267,-0.010452814,-21.21927,-140.67964,13.43308,0.002370369,-0.007982865,0.0023284005,0.01049889
2.878788,1.6161616,0.0010129176,-0.010777235,-20.740015,-142.01035,14.019622,0.002434042,-0.008076055,0.0024300676,0.010824731
2.878788,1.6565657,0.0010439679,-0.011105478,-20.265066,-143.39676,14.630454,0.0024989024,-0.008172513,0.0025359453,0.011154439
2.878788,1.6969697,0.0010758154,-0.011437625,-19.794764,-144.84174,15.266399,0.0025650028,-0.008272401,0.002646176,0.011488108
2.878788,1.7373737,0.0011082031,-0.011773974,-19.329428,-146.34753,15.928475,0.0026323847,-0.008375853,0.0027609358,0.011826012
2.878788,1.7777778,0.0011414997,-0.012114555,-18.869747,-147.9172,16.617802,0.0027010837,-0.008483032,0.002880419,0.012168216
2.878788,1.8181819,0.0011754334,-0.012459554,-18.416409,-149.55325,17.335665,0.0027711228,-0.0085940715,0.0030048485,0.012514876
2.878788,1.8585858,0.0012101755,-0.01280909,-17.970316,-151.25798,18.083624,0.0028425085,-0.00870909,0.0031344949,0.012866131
2.878788,1.8989899,0.0012457184,-0.013163343,-17.532766,-153.03427,18.863325,0.0029152369,-0.008828227,0.003269643,0.013222156
2.878788,1.939394,0.0012821481,-0.013522528,-17.105005,-154.8843,19.676699,0.002989288,-0.008951584,0.0034106278,0.013583176
2.878788,1.979798,0.0013193004,-0.01388678,-16.688671,-156.81038,20.525883,0.003064624,-0.009079258,0.0035578196,0.013949309
2.878788,2.020202,0.0013573058,-0.014256284,-16.285654,-158.81483,21.413267,0.00314119,-0.00921134,0.003711633,0.014320751
2.878788,2.060606,0.0013961978,-0.014631197,-15.89812,-160.89973,22.341509,0.0032189076,-0.0093479,0.0038725282,0.014697663
2.878788,2.10101,0.0014359392,-0.015011735,-15.52853,-163.06718,23.313463,0.0032976833,-0.009489002,0.0040410003,0.015080255
2.878788,2.1414142,0.0014765076,-0.01539804,-15.179505,-165.31891,24.332302,0.0033774017,-0.00963468,0.004217599,0.015468669
2.878788,2.1818182,0.0015178807,-0.015790299,-14.854243,-167.65694,25.401405,0.0034579237,-0.009784978,0.0044029104,0.015863087
2.878788,2.2222223,0.0015601888,-0.01618883,-14.555974,-170.08275,26.524426,0.0035390896,-0.009939899,0.004597567,0.016263837
2.878788,2.2626262,0.0016031787,-0.016593605,-14.288465,-172.5982,27.705208,0.0036207202,-0.010099458,0.004802236,0.01667087
2.878788,2.3030303,0.0016470365,-0.017005004,-14.055887,-175.20506,28.947844,0.0037026084,-0.010263654,0.005017626,0.01708458
2.878788,2.3434343,0.0016916804,-0.017423078,-13.86268,-177.90501,30.256622,0.0037845278,-0.010432474,0.005244481,0.017505012
2.878788,2.3838384,0.0017370246,-0.017848104,-13.71409,-180.70033,31.63591,0.003866221,-0.010605921,0.0054835575,0.01793243
2.878788,2.4242425,0.0017830469,-0.018280156,-13.6155615,-183.5931,33.090256,0.0039474103,-0.010783977,0.005735644,0.018366909
2.878788,2.4646466,0.0018297546,-0.018719576,-13.573424,-186.58617,34.624397,0.0040277867,-0.010966653,0.006001562,0.01880879
2.878788,2.5050504,0.0018769689,-0.01916641,-13.594426,-189.68231,36.242947,0.004107012,-0.011153938,0.0062821107,0.019258097
2.878788,2.5454545,0.0019246861,-0.019621,-13.68621,-192.8853,37.950745,0.004184721,-0.011345866,0.006578129,0.019715173
2.878788,2.5858586,0.001972884,-0.020083338,-13.857468,-196.19939,39.752567,0.0042604986,-0.01154247,0.006890445,0.020180007
2.878788,2.6262627,0.0020214468,-0.020553738,-14.1174345,-199.62909,41.653267,0.004333899,-0.011743778,0.0072198994,0.020652901
2.878788,2.6666667,0.0020701624,-0.021032378,-14.476595,-203.17975,43.657616,0.004404427,-0.0119498465,0.00756732,0.021134013
2.878788,2.7070708,0.0021189563,-0.021519467,-14.946478,-206.8571,45.770515,0.004471532,-0.012160723,0.007933556,0.021623539
2.878788,2.7474747,0.0021677203,-0.022015125,-15.539679,-210.66708,47.996746,0.0045346045,-0.012376439,0.008319436,0.02212159
2.878788,2.7878788,0.0022162236,-0.022519648,-16.270294,-214.61626,50.34119,0.0045929584,-0.012597025,0.008725806,0.022628438
2.878788,2.8282828,0.002264306,-0.023033164,-17.15316,-218.71034,52.80859,0.004645845,-0.012822447,0.009153489,0.023144195
2.878788,2.868687,0.002311632,-0.023555867,-18.205023,-222.95598,55.403683,0.0046924176,-0.013052666,0.009603305,0.023669021
2.878788,2.909091,0.002358023,-0.02408798,-19.443611,-227.3582,58.130936,0.0047317347,-0.013287531,0.010076028,0.024203122
2.878788,2.9494948,0.0024030618,-0.024629675,-20.88832,-231.92226,60.994576,0.0047627543,-0.013526855,0.010572393,0.024746628
2.878788,2.989899,0.0024463385,-0.025181092,-22.559334,-236.65155,63.99806,0.0047843414,-0.013770319,0.011092996,0.025299644
2.878788,3.030303,0.0024873987,-0.025742456,-24.479166,-241.55,67.144005,0.0047952314,-0.014017575,0.011638294,0.025862351
2.878788,3.070707,0.0025255047,-0.026313886,-26.671255,-246.61972,70.433525,0.004794057,-0.014268144,0.012208478,0.026434802
2.878788,3.1111112,0.002560027,-0.0268955,-29.16068,-251.86295,73.86553,0.004779355,-0.014521508,0.012803359,0.027017063
2.878788,3.1515152,0.0025902092,-0.027487345,-31.974085,-257.28253,77.43618,0.0047495854,-0.014777149,0.01342227,0.027609117
2.878788,3.191919,0.0026146732,-0.028089635,-35.13984,-262.88297,81.13732,0.0047031413,-0.015034599,0.014063803,0.028211063
2.878788,3.2323232,0.0026322976,-0.028702341,-38.687946,-268.67163,84.95574,0.0046383943,-0.015293527,0.014725663,0.028822793
2.878788,3.2727273,0.0026414394,-0.02932544,-42.65043,-274.66147,88.8713,0.0045537404,-0.015553887,0.0154043585,0.029444162
2.878788,3.3131313,0.0026399754,-0.029959202,-47.06176,-280.87363,92.855225,0.0044476353,-0.015816063,0.016094904,0.030075293
2.878788,3.3535354,0.0026257187,-0.03060358,-51.95931,-287.34015,96.868195,0.004318645,-0.016081026,0.016790487,0.030716015
2.878788,3.3939395,0.0025957152,-0.031258762,-57.38486,-294.10825,100.858604,0.0041654673,-0.016350562,0.017482158,0.031366352
2.878788,3.4343433,0.002546344,-0.031924963,-63.38597,-301.24307,104.75971,0.0039869053,-0.016627379,0.01815835,0.03202635
2.878788,3.4747474,0.0024734773,-0.03260252,-70.01893,-308.83197,108.48719,0.003781816,-0.016915314,0.018804446,0.032696214
2.878788,3.5151515,0.0023719445,-0.033292025,-77.3521,-316.98624,111.93499,0.0035489486,-0.017219344,0.019402064,0.033376414
2.878788,3.5555556,0.0022357143,-0.033994287,-85.46734,-325.84116,114.967064,0.0032868523,-0.017545547,0.019927625,0.034067728
2.878788,3.5959597,0.0020572394,-0.034710273,-94.46296,-335.55713,117.402176,0.0029937332,-0.017901096,0.02034971,0.034771185
2.878788,3.6363637,0.0018279627,-0.035441354,-104.451126,-346.32706,118.9851,0.0026678024,-0.01829478,0.020624084,0.035488464
2.878788,3.6767676,0.0015366934,-0.036189333,-115.57554,-358.42825,119.34571,0.0023075524,-0.018739684,0.02068659,0.036221944
2.878788,3.7171717,0.0011700839,-0.036956623,-128.09604,-372.34363,117.954956,0.0019097753,-0.019258352,0.020445526,0.03697514
2.878788,3.7575758,0.000710845,-0.037746966,-142.59352,-388.84183,114.067345,0.001459215,-0.019882306,0.019771673,0.037753657
2.878788,3.7979798,0.00013738498,-0.038564906,-160.2564,-408.6055,106.54983,0.00090152153,-0.020622067,0.018468637,0.03856515
2.878788,3.838384,-0.0005772002,-0.039414212,-183.31354,-431.68402,93.64294,0.0001027634,-0.021422679,0.016231442,0.03941844
2.878788,3.878788,-0.0014657453,-0.04029505,-216.32877,-457.69714,73.188614,-0.0012238193,-0.022142414,0.012686025,0.0403217
2.878788,3.9191918,-0.0025612526,-0.041196615,-268.16458,-482.8501,44.584835,-0.0037145475,-0.022320628,0.0077280384,0.041276157
2.878788,3.959596,-0.00387178,-0.042079046,-350.77243,-497.85968,14.125592,-0.008335844,-0.021083403,0.0024484359,0.0422568
2.878788,4.0,-0.0053434707,-0.042878896,-463.87665,-500.91452,-0.9342384,-0.015118075,-0.01832802,-0.00016193464,0.04321056
2.929293,0.04040404,6.684661e-05,-0.00012718141,-42.894226,-113.83019,4.6427007,0.0003573354,-0.0057904487,0.0008047348,0.00014367874
2.929293,0.08080808,9.376928e-05,-0.0003617257,-42.269,-114.0849,4.68127,0.00040188822,-0.005822157,0.00081142015,0.0003736819
2.929293,0.121212125,0.00012049079,-0.0005976632,-41.644024,-114.35613,4.724793,0.00044685556,-0.0058548613,0.0008189641,0.00060968794
2.929293,0.16161616,0.00014713779,-0.0008348897,-41.020287,-114.645966,4.774305,0.00049223105,-0.005888661,0.0008275462,0.0008477561
2.929293,0.2020202,0.00017362088,-0.0010735691,-40.398598,-114.95585,4.830757,0.000538004,-0.0059236246,0.00083733123,0.0010875177
2.929293,0.24242425,0.00019992143,-0.001313597,-39.779533,-115.28693,4.894989,0.0005841687,-0.005959806,0.0008484648,0.0013287233
2.929293,0.28282827,0.00022611395,-0.0015551895,-39.163734,-115.64018,4.967838,0.00063071173,-0.0059972475,0.00086109183,0.0015715412
2.929293,0.32323232,0.00025218725,-0.0017982647,-38.551605,-116.016136,5.050066,0.00067762233,-0.006035971,0.00087534473,0.0018158619
2.929293,0.36363637,0.00027809292,-0.0020429194,-37.943455,-116.41507,5.1423974,0.0007248889,-0.0060759843,0.0008913489,0.0020617603
2.929293,0.4040404,0.00030381605,-0.0022892803,-37.33954,-116.83696,5.2454724,0.0007724956,-0.0061172806,0.0009092152,0.0023093524
2.929293,0.44444445,0.00032949448,-0.0025372952,-36.740143,-117.281784,5.3599176,0.0008204245,-0.0061598513,0.00092905236,0.0025586
2.929293,0.4848485,0.00035509095,-0.0027870536,-36.145336,-117.74926,5.4862943,0.0008686641,-0.006203677,0.00095095765,0.0028095832
2.929293,0.5252525,0.00038058683,-0.0030385926,-35.55525,-118.238976,5.625132,0.00091719534,-0.006248729,0.00097502285,0.0030623344
2.929293,0.56565654,0.00040603057,-0.0032920018,-34.970104,-118.75073,5.776935,0.0009659993,-0.006294988,0.0010013354,0.0033169468
2.929293,0.6060606,0.00043139607,-0.0035473332,-34.389763,-119.28367,5.9422126,0.0010150631,-0.0063424087,0.0010299835,0.0035734682
2.929293,0.64646465,0.00045684725,-0.0038045645,-33.81448,-119.83766,6.121352,0.001064368,-0.006390976,0.0010610344,0.003831895
2.929293,0.68686867,0.00048225373,-0.0040637627,-33.24416,-120.41216,6.314883,0.0011139042,-0.0064406567,0.0010945797,0.0040922775
2.929293,0.72727275,0.0005077049,-0.0043250322,-32.678944,-121.00686,6.5231705,0.0011636561,-0.006491431,0.0011306829,0.0043547293
2.929293,0.7676768,0.0005332045,-0.0045883283,-32.118748,-121.621414,6.7466826,0.0012136198,-0.0065432787,0.001169425,0.004619206
2.929293,0.8080808,0.0005588308,-0.004853785,-31.5637,-122.255844,6.9858184,0.001263788,-0.006596199,0.0012108752,0.004885849
2.929293,0.8484849,0.0005844757,-0.00512138,-31.01376,-122.910034,7.2410455,0.0013141596,-0.0066501847,0.0012551146,0.0051546237
2.929293,0.8888889,0.0006102994,-0.0053911507,-30.468956,-123.58424,7.512689,0.0013647404,-0.006705251,0.0013021994,0.005425585
2.929293,0.9292929,0.00063636154,-0.0056632087,-29.92929,-124.278854,7.801262,0.0014155402,-0.0067614224,0.0013522187,0.00569885
2.929293,0.969697,0.0006625354,-0.0059375763,-29.394753,-124.99447,8.107126,0.0014665745,-0.006818734,0.0014052351,0.005974426
2.929293,1.010101,0.0006889887,-0.0062142685,-28.865343,-125.7318,8.43065,0.0015178627,-0.0068772305,0.0014613126,0.0062523466
2.929293,1.050505,0.0007156916,-0.0064933226,-28.3411,-126.49192,8.772312,0.0015694299,-0.006936975,0.001520534,0.0065326453
2.929293,1.0909091,0.0007426813,-0.006774865,-27.822,-127.27609,9.13243,0.001621311,-0.006998045,0.0015829545,0.006815451
2.929293,1.1313131,0.0007700063,-0.007058844,-27.307924,-128.0854,9.511455,0.0016735401,-0.007060509,0.0016486521,0.0071007176
2.929293,1.1717172,0.00079762936,-0.007345386,-26.798872,-128.92165,9.909727,0.0017261648,-0.007124476,0.001717686,0.0073885657
2.929293,1.2121212,0.00082565844,-0.0076345652,-26.2948,-129.78642,10.327659,0.0017792294,-0.0071900454,0.0017901275,0.007679082
2.929293,1.2525252,0.0008541383,-0.007926427,-25.795723,-130.68172,10.765634,0.0018327844,-0.007257336,0.0018660432,0.007972314
2.929293,1.2929293,0.00088294595,-0.008221053,-25.301537,-131.60947,11.224093,0.0018868863,-0.007326468,0.0019455096,0.008268331
2.929293,1.3333334,0.00091229007,-0.00851848,-24.812206,-132.57164,11.703371,0.001941589,-0.0073975627,0.0020285842,0.008567192
2.929293,1.3737373,0.00094221905,-0.008818865,-24.327751,-133.5706,12.204033,0.0019969523,-0.007470762,0.0021153658,0.008869056
2.929293,1.4141414,0.00097255036,-0.00912223,-23.848104,-134.60844,12.726491,0.0020530345,-0.007546195,0.002205925,0.009173927
2.929293,1.4545455,0.001003541,-0.0094286725,-23.37346,-135.68768,13.271252,0.00210989,-0.0076240096,0.0023003502,0.009481928
2.929293,1.4949495,0.0010350794,-0.009738356,-22.903828,-136.81042,13.838977,0.0021675723,-0.0077043334,0.0023987559,0.00979321
2.929293,1.5353535,0.0010672323,-0.010051303,-22.439413,-137.97906,14.430264,0.002226132,-0.007787306,0.0025012458,0.010107802
2.929293,1.5757576,0.001100108,-0.010367639,-21.980438,-139.196,15.045929,0.002285616,-0.007873066,0.002607961,0.010425842
2.929293,1.6161616,0.0011336543,-0.01068756,-21.527246,-140.4633,15.6867695,0.0023460605,-0.007961733,0.0027190398,0.0107475165
2.929293,1.6565657,0.001167912,-0.011011057,-21.080332,-141.78354,16.353819,0.002407499,-0.008053446,0.002834662,0.011072822
2.929293,1.6969697,0.0012029223,-0.011338353,-20.640274,-143.15872,17.048178,0.0024699506,-0.008148316,0.0029550174,0.011401986
2.929293,1.7373737,0.0012387373,-0.011669561,-20.207829,-144.59105,17.771078,0.0025334263,-0.008246454,0.00308032,0.011735124
2.929293,1.7777778,0.001275327,-0.012004808,-19.783823,-146.08243,18.523962,0.002597925,-0.0083479555,0.00321082,0.012072359
2.929293,1.8181819,0.001312729,-0.012344204,-19.369408,-147.635,19.308498,0.0026634329,-0.008452919,0.0033468064,0.012413808
2.929293,1.8585858,0.0013509467,-0.012687914,-18.965868,-149.25047,20.126429,0.0027299167,-0.0085614165,0.003488581,0.012759632
2.929293,1.8989899,0.0013900548,-0.013036065,-18.574545,-150.9306,20.979767,0.00279734,-0.008673519,0.003636493,0.013109967
2.929293,1.939394,0.0014300533,-0.01338885,-18.197159,-152.6769,21.870749,0.0028656386,-0.008789273,0.00379093,0.013465005
2.929293,1.979798,0.0014707781,-0.013746373,-17.835642,-154.49092,22.801819,0.002934735,-0.008908723,0.003952315,0.013824832
2.929293,2.020202,0.0015126057,-0.014108777,-17.492058,-156.3739,23.775585,0.003004537,-0.00903189,0.0041211015,0.014189629
2.929293,2.060606,0.0015552267,-0.014476255,-17.168663,-158.32683,24.79495,0.0030749328,-0.009158777,0.0042977915,0.014559556
2.929293,2.10101,0.0015986301,-0.0148489475,-16.86817,-160.35097,25.863007,0.0031457895,-0.009289386,0.004482921,0.014934754
2.929293,2.1414142,0.0016430728,-0.01522699,-16.593374,-162.4471,26.983028,0.0032169602,-0.009423696,0.004677058,0.015315382
2.929293,2.1818182,0.0016883053,-0.015610509,-16.347383,-164.61603,28.158472,0.0032882758,-0.009561675,0.004880802,0.01570154
2.929293,2.2222223,0.0017344058,-0.015999705,-16.133705,-166.8587,29.392998,0.0033595483,-0.009703285,0.005094786,0.016093437
2.929293,2.2626262,0.0017813481,-0.016394682,-15.95602,-169.17584,30.690414,0.003430574,-0.009848479,0.0053196717,0.016491173
2.929293,2.3030303,0.0018290281,-0.016795553,-15.818538,-171.56847,32.054585,0.0035011228,-0.009997206,0.005556128,0.01689485
2.929293,2.3434343,0.0018774755,-0.017202541,-15.725726,-174.03752,33.489544,0.0035709487,-0.010149408,0.0058048544,0.01730469
2.929293,2.3838384,0.0019266307,-0.01761578,-15.682595,-176.58429,34.999424,0.0036397814,-0.010305033,0.0060665663,0.017720824
2.929293,2.4242425,0.0019764565,-0.018035308,-15.69471,-179.2104,36.588306,0.003707325,-0.010464036,0.0063419733,0.018143283
2.929293,2.4646466,0.0020268634,-0.018461384,-15.768272,-181.91779,38.260387,0.003773254,-0.010626371,0.006631801,0.018572316
2.929293,2.5050504,0.0020777173,-0.018894099,-15.910082,-184.70886,40.019917,0.0038372192,-0.0107920095,0.0069367858,0.019007996
2.929293,2.5454545,0.002128981,-0.019333504,-16.127707,-187.58609,41.87114,0.0038988246,-0.010960903,0.007257664,0.019450372
2.929293,2.5858586,0.0021805689,-0.019779839,-16.42947,-190.5528,43.818264,0.003957652,-0.0111330375,0.0075951656,0.01989967
2.929293,2.6262627,0.002232369,-0.020233199,-16.824863,-193.61232,45.865677,0.004013212,-0.011308367,0.007950051,0.020355977
2.929293,2.6666667,0.0022841245,-0.020693712,-17.32405,-196.76831,48.017746,0.0040649846,-0.0114868535,0.008323076,0.020819388
2.929293,2.7070708,0.0023358427,-0.021161467,-17.938374,-200.02437,50.278896,0.004112373,-0.011668415,0.008715008,0.021289993
2.929293,2.7474747,0.0023873113,-0.02163665,-18.680098,-203.38406,52.653793,0.0041547264,-0.011852951,0.009126658,0.021767955
2.929293,2.7878788,0.0024382286,-0.022119291,-19.563032,-206.85068,55.146965,0.004191294,-0.012040302,0.009558807,0.02225327
2.929293,2.8282828,0.0024883412,-0.022609644,-20.601952,-210.42668,57.763256,0.004221243,-0.012230236,0.010012298,0.02274616
2.929293,2.868687,0.0025374293,-0.023107663,-21.812527,-214.11389,60.507412,0.0042436677,-0.01242245,0.010487951,0.02324656
2.929293,2.909091,0.0025851317,-0.023613498,-23.21221,-217.91296,63.384132,0.0042575295,-0.012616535,0.010986582,0.023754582
2.929293,2.9494948,0.0026310384,-0.024127178,-24.819191,-221.82263,66.39772,0.0042616916,-0.012811942,0.011508938,0.02427021
2.929293,2.989899,0.00267471,-0.024648793,-26.653503,-225.84186,69.552376,0.004254909,-0.013008081,0.012055745,0.024793489
2.929293,3.030303,0.0027155466,-0.025178343,-28.735662,-229.96657,72.85111,0.004235835,-0.013204179,0.012627526,0.02532436
2.929293,3.070707,0.0027528368,-0.02571579,-31.08782,-234.19249,76.29575,0.004203011,-0.013399395,0.013224597,0.025862714
2.929293,3.1111112,0.0027858652,-0.026261106,-33.73297,-238.51454,79.88647,0.004154912,-0.013592826,0.013846987,0.02640846
2.929293,3.1515152,0.0028135367,-0.02681417,-36.69501,-242.9277,83.62065,0.0040899566,-0.013783543,0.014494247,0.026961375
2.929293,3.191919,0.002834808,-0.0273749,-39.998726,-247.42802,87.49249,0.00400654,-0.0139706675,0.015165366,0.02752129
2.929293,3.2323232,0.002848152,-0.027943052,-43.66971,-252.01497,91.49191,0.0039030947,-0.014153497,0.015858598,0.028087828
2.929293,3.2727273,0.002851963,-0.02851852,-47.733818,-256.69162,95.603386,0.003778132,-0.0143315485,0.016571254,0.02866077
2.929293,3.3131313,0.0028441735,-0.029101126,-52.217644,-261.46857,99.8049,0.003630312,-0.014504766,0.017299516,0.029239781
2.929293,3.3535354,0.0028223284,-0.029690556,-57.149063,-266.36578,104.06714,0.0034584678,-0.014673649,0.018038305,0.029824397
2.929293,3.3939395,0.0027834997,-0.030286789,-62.556355,-271.41397,108.35211,0.003261678,-0.014839317,0.018781032,0.030414429
2.929293,3.4343433,0.0027240664,-0.03088969,-68.47031,-276.65848,112.612564,0.0030392557,-0.01500372,0.019519512,0.03100957
2.929293,3.4747474,0.002639819,-0.031499214,-74.924805,-282.16068,116.791565,0.0027907398,-0.0151697025,0.020243872,0.031609636
2.929293,3.5151515,0.002525594,-0.032115623,-81.9584,-288.0001,120.82121,0.0025158604,-0.015341087,0.020942343,0.032214776
2.929293,3.5555556,0.0023752786,-0.032739043,-89.61521,-294.27823,124.62174,0.0022145787,-0.015522885,0.021601101,0.032825097
2.929293,3.5959597,0.002181448,-0.033370227,-97.94541,-301.12698,128.09686,0.0018872803,-0.01572179,0.022203457,0.033441454
2.929293,3.6363637,0.0019353516,-0.03400983,-107.00069,-308.7275,131.1219,0.0015355408,-0.015947452,0.022727797,0.03406485
2.929293,3.6767676,0.001626011,-0.03465946,-116.82706,-317.3584,133.51707,0.0011638108,-0.016215574,0.02314296,0.03469758
2.929293,3.7171717,0.0012402236,-0.03532116,-127.46826,-327.4987,134.99553,0.0007818917,-0.01655408,0.023399226,0.035342928
2.929293,3.7575758,0.0007610023,-0.03599876,-139.02452,-339.99997,135.07701,0.00040584523,-0.017012028,0.023413349,0.036006805
2.929293,3.7979798,0.00016565993,-0.036698475,-151.83025,-356.2532,132.93333,5.1549694e-05,-0.017665109,0.023041777,0.03669885
2.929293,3.838384,-0.0005761571,-0.037430182,-166.79291,-378.2613,126.939865,-0.00028397582,-0.018611237,0.02200291,0.037434615
2.929293,3.878788,-0.0015087985,-0.038207754,-186.92519,-408.86752,113.4188,-0.0007095723,-0.019944575,0.019659258,0.038237534
2.929293,3.9191918,-0.0026992634,-0.039044857,-222.63951,-449.0758,85.00484,-0.0018308253,-0.021455307,0.014734171,0.03913805
2.929293,3.959596,-0.0042348094,-0.039924413,-303.65582,-486.74738,34.82868,-0.0057663554,-0.021634288,0.0060369708,0.04014838
2.929293,4.0,-0.0061089993,-0.040740058,-465.2012,-499.44107,2.8170288,-0.015236738,-0.018204195,0.000488285,0.041195534
2.979798,0.04040404,8.47131e-05,-0.00012047589,-42.895172,-113.61235,4.8975325,0.0003516145,-0.005777209,0.00084890565,0.0001472778
2.979798,0.08080808,0.00011388585,-0.00035452843,-42.288727,-113.85082,4.9547133,0.00039460522,-0.005807443,0.000858817,0.00037237132
2.979798,0.121212125,0.00014288723,-0.0005897656,-41.68264,-114.10434,5.0174828,0.00043796597,-0.0058385814,0.000869697,0.000606828
2.979798,0.16161616,0.00017174706,-0.000826329,-41.07795,-114.37507,5.0869164,0.00048168967,-0.005870728,0.0008817322,0.00084398856
2.979798,0.2020202,0.00020051003,-0.0010641888,-40.475597,-114.66467,5.164007,0.00052576215,-0.0059039583,0.0008950946,0.0010829137
2.979798,0.24242425,0.0002291128,-0.0013034344,-39.87618,-114.974365,5.249674,0.00057017885,-0.005938331,0.0009099435,0.0013234174
2.979798,0.28282827,0.00025759637,-0.0015440583,-39.28031,-115.30506,5.3448067,0.0006149259,-0.0059738853,0.00092643313,0.0015653984
2.979798,0.32323232,0.00028597936,-0.0017861947,-38.68842,-115.657394,5.450239,0.0006599952,-0.00601065,0.0009447081,0.0018089433
2.979798,0.36363637,0.00031421706,-0.0020297766,-38.10094,-116.03182,5.566672,0.0007053709,-0.0060486402,0.0009648898,0.0020539535
2.979798,0.4040404,0.00034230947,-0.002275005,-37.51804,-116.42834,5.694835,0.0007510425,-0.0060878503,0.0009871047,0.0023006138
2.979798,0.44444445,0.0003703721,-0.0025217459,-36.939896,-116.84678,5.8353734,0.00079699623,-0.006128268,0.0010114647,0.0025487992
2.979798,0.4848485,0.00039835647,-0.0027702004,-36.36677,-117.287094,5.9888344,0.0008432141,-0.0061698817,0.0010380646,0.0027986956
2.979798,0.5252525,0.00042624027,-0.0030203536,-35.79864,-117.74874,6.155774,0.000889683,-0.006212659,0.0010670008,0.0030502814
2.979798,0.56565654,0.00045406073,-0.0032722726,-35.235565,-118.2314,6.3366776,0.0009363921,-0.0062565804,0.0010983574,0.0033036254
2.979798,0.6060606,0.00048191473,-0.0035259575,-34.67758,-118.73452,6.532022,0.0009833247,-0.0063016107,0.0011322171,0.0035587384
2.979798,0.64646465,0.00050971285,-0.0037814826,-34.12464,-119.25762,6.7422357,0.0010304705,-0.0063477224,0.0011686542,0.0038156805
2.979798,0.68686867,0.000537619,-0.0040389,-33.576756,-119.8003,6.9677486,0.0010778182,-0.006394889,0.0012077431,0.004074524
2.979798,0.72727275,0.0005655475,-0.0042982697,-33.03384,-120.36209,7.2088976,0.0011253614,-0.006443087,0.0012495422,0.0043353164
2.979798,0.7676768,0.0005934946,-0.004559584,-32.49588,-120.94273,7.4661293,0.0011730948,-0.0064923004,0.0012941291,0.0045980476
2.979798,0.8080808,0.0006215647,-0.0048229173,-31.962812,-121.542145,7.7397704,0.0012210186,-0.006542524,0.0013415602,0.004862805
2.979798,0.8484849,0.00064972416,-0.0050882846,-31.434599,-122.16019,8.030216,0.0012691325,-0.006593752,0.0013919041,0.0051295985
2.979798,0.8888889,0.0006780699,-0.0053557605,-30.911236,-122.79721,8.337789,0.0013174464,-0.006646006,0.0014452166,0.0053985137
2.979798,0.9292929,0.00070658326,-0.005625382,-30.392538,-123.45334,8.662886,0.0013659729,-0.0066992966,0.001501567,0.005669584
2.979798,0.969697,0.0007353574,-0.0058971345,-29.878616,-124.129265,9.005842,0.0014147252,-0.0067536654,0.0015610126,0.005942806
2.979798,1.010101,0.0007643439,-0.0061711445,-29.36942,-124.82577,9.367018,0.0014637257,-0.0068091587,0.0016236164,0.0062182993
2.979798,1.050505,0.0007935725,-0.0064473823,-28.86493,-125.54383,9.746754,0.0015130008,-0.0068658376,0.0016894372,0.006496037
2.979798,1.0909091,0.0008231364,-0.006725937,-28.36522,-126.284645,10.145442,0.0015625777,-0.006923773,0.0017585432,0.0067761187
2.979798,1.1313131,0.0008529648,-0.0070069134,-27.87019,-127.049446,10.563446,0.0016124946,-0.006983042,0.0018309973,0.007058639
2.979798,1.1717172,0.0008832477,-0.0072902814,-27.380003,-127.83988,11.001146,0.0016627837,-0.00704374,0.0019068654,0.007343591
2.979798,1.2121212,0.0009138696,-0.007576123,-26.894695,-128.65773,11.458933,0.0017134898,-0.0071059735,0.0019862151,0.0076310416
2.979798,1.2525252,0.0009449236,-0.00786452,-26.414305,-129.50453,11.937253,0.0017646505,-0.0071698367,0.0020691238,0.007921083
2.979798,1.2929293,0.00097651035,-0.008155525,-25.939028,-130.3825,12.436522,0.0018163113,-0.0072354577,0.0021556637,0.008213778
2.979798,1.3333334,0.0010085404,-0.008449204,-25.468956,-131.29344,12.957285,0.0018685135,-0.0073029436,0.0022459293,0.008509184
2.979798,1.3737373,0.0010411255,-0.00874567,-25.004314,-132.2395,13.500063,0.001921299,-0.007372418,0.0023400108,0.008807423
2.979798,1.4141414,0.001074288,-0.00904499,-24.545317,-133.22269,14.065489,0.0019747075,-0.0074439985,0.002438018,0.009108564
2.979798,1.4545455,0.0011080727,-0.009347253,-24.092316,-134.2452,14.65417,0.0020287745,-0.007517808,0.0025400561,0.009412702
2.979798,1.4949495,0.0011424124,-0.009652525,-23.64563,-135.3089,15.266909,0.00208353,-0.0075939535,0.0026462642,0.009719894
