X1,Y1,sigma_xx,sigma_yy,sigma_zz,sigma_xy,,,X,Y,ux,uy,|u|
3.129067046,1.693399961,-28.74872687,-129.7993216,-47.56441454,22.82208063,,,2.640103351,2.796125609,0.000848206,-0.023100863,0.02311643
3.129074045,3.536429594,-92.40447458,-159.7890793,-75.65806616,123.9899667,,,2.6404358,3.911728918,-0.001015672,-0.045605815,0.045617124
3.129084046,3.917724158,-85.21681378,-18.16806353,-31.0154632,45.08506321,,,2.6404358,3.911728918,-0.001015672,-0.045605815,0.045617124
3.129171197,3.370414225,-69.78867055,-173.6771218,-73.03973772,113.7775473,,,2.64070784,1.129912609,0.000221211,-0.007044268,0.00704774
3.129615802,2.274024027,-25.59173524,-147.5793924,-51.95133828,41.40447859,,,2.64070784,1.129912609,0.000221211,-0.007044268,0.00704774
3.131056706,1.279000522,-32.25326805,-121.2808127,-46.06022422,14.66450144,,,2.641153964,1.044518604,0.000205177,-0.00645383,0.00645709
3.131111916,3.87540061,-113.353319,-41.3479946,-46.41039408,73.47616007,,,2.641153964,1.044518604,0.000205177,-0.00645383,0.00645709
3.131218651,3.495000786,-86.37792054,-163.4917402,-74.96089822,121.7785096,,,2.641175277,3.93515456,-0.001258181,-0.046098482,0.046115649
3.131308965,2.208350201,-25.76257509,-145.0682998,-51.24926246,38.81311879,,,2.641301261,3.758561579,0.000207761,-0.042028087,0.0420286
3.131383275,2.928701017,-35.87810597,-172.0180504,-62.36884692,78.79015119,,,2.641484975,2.729069759,0.000816394,-0.022162921,0.022177952
3.131465176,3.943575625,-51.1161566,-6.828514155,-17.38340123,24.30921137,,,2.641529039,0.958225798,0.000189475,-0.005868865,0.005871923
3.131523693,3.975667147,5.984029561,-0.62098088,1.608914604,5.175672429,,,2.641529039,0.958225798,0.000189475,-0.005868865,0.005871923
3.131867564,3.310984861,-63.28343678,-174.7782928,-71.41851887,109.1060177,,,2.641596364,3.629496535,0.000771856,-0.038894186,0.038901844
3.132131852,2.670895589,-28.48746448,-162.6671048,-57.34637078,61.5416215,,,2.641914754,3.958580201,-0.001511602,-0.046574093,0.046598617
3.132193338,1.628598515,-29.34343825,-128.1222393,-47.23970327,21.3887453,,,2.641914754,3.958580201,-0.001511602,-0.046574093,0.046598617
3.132336007,3.68152254,-114.8292786,-128.8742234,-73.11105061,123.6201276,,,2.641914754,3.958580201,-0.001511602,-0.046574093,0.046598617
3.132908239,3.835741257,-123.5538901,-63.62844524,-56.15470061,92.71711865,,,2.641914754,3.958580201,-0.001511602,-0.046574093,0.046598617
3.132918301,2.610362583,-27.58773064,-160.1815587,-56.33078681,58.02409842,,,2.641914754,3.958580201,-0.001511602,-0.046574093,0.046598617
3.1332116,3.519175065,-90.00198137,-159.6357961,-74.89133325,122.7248129,,,2.641914754,3.958580201,-0.001511602,-0.046574093,0.046598617
3.133506273,1.172098511,-33.2027955,-119.5280114,-45.81924207,13.07514872,,,2.641923723,3.589175534,0.000879492,-0.037930346,0.037940541
3.133671396,3.905696974,-92.81048043,-22.77983833,-34.67709563,51.69415333,,,2.641923723,3.589175534,0.000879492,-0.037930346,0.037940541
3.133795459,3.732641888,-121.4412462,-111.2212421,-69.79874649,118.5416086,,,2.642026879,3.482722676,0.001048516,-0.035475122,0.035490614
3.133906188,3.990470017,37.46809173,-0.052734115,11.22460728,0.763057831,,,2.642026879,3.482722676,0.001048516,-0.035475122,0.035490614
3.133906607,2.653348492,-28.29310263,-161.714438,-57.00226218,60.56248922,,,2.642057727,0.872068412,0.000174456,-0.005295631,0.005298504
3.133927155,1.979964334,-26.84017006,-137.3796486,-49.26594559,30.85820893,,,2.642057727,0.872068412,0.000174456,-0.005295631,0.005298504
3.1341794,0.121250771,-44.41601889,-109.4558056,-46.16154736,5.9935965,,,2.642385408,0.785269616,0.00015938,-0.004728397,0.004731083
3.134936738,0.230247621,-42.77461347,-110.2251255,-45.89992169,5.908963618,,,2.642385408,0.785269616,0.00015938,-0.004728397,0.004731083
3.135466013,3.231601959,-55.758376,-174.9915405,-69.22497494,102.7037446,,,2.642385949,3.9792901,-0.001740408,-0.046981402,0.047013627
3.135719811,3.972354981,1.1630813,-0.865196858,0.089365333,6.230599397,,,2.642723929,0.698653883,0.000144494,-0.004171945,0.004174447
3.135853351,1.407446993,-31.24915243,-123.3876331,-46.39103565,16.95507777,,,2.642723929,0.698653883,0.000144494,-0.004171945,0.004174447
3.136488521,2.528045552,-26.84997934,-156.4918685,-55.00255436,53.63694987,,,2.642857143,4,-0.001973001,-0.047373939,0.047415006
3.136552468,3.570081773,-97.7641089,-150.4283282,-74.45773114,123.9653931,,,2.642909056,2.660363941,0.000784014,-0.021241759,0.021256223
3.136568394,1.389256729,-31.41447001,-123.0267924,-46.33237873,16.63773913,,,2.642909056,2.660363941,0.000784014,-0.021241759,0.021256223
3.136665613,3.337853272,-66.58699318,-171.90906,-71.54881595,111.0074523,,,2.64300046,0.611566115,0.000129417,-0.003621609,0.003623921
3.1368184,0.472590935,-39.75728419,-111.9695525,-45.518051,6.510595252,,,2.64300046,0.611566115,0.000129417,-0.003621609,0.003623921
3.136822634,0.931602613,-35.32007542,-116.2788516,-45.4796781,10.07257174,,,2.643059738,3.427792653,0.001097058,-0.034255147,0.03427271
3.136860521,3.411951293,-75.45206546,-167.8377563,-72.98694653,116.2843638,,,2.643223112,2.590840922,0.000745956,-0.020350593,0.02036426
3.136952495,3.880078651,-107.5181607,-35.47616951,-42.89829905,67.19618701,,,2.643223112,2.590840922,0.000745956,-0.020350593,0.02036426
3.137024915,3.206757161,-53.6950344,-174.6779474,-68.51189454,100.6895432,,,2.643249062,0.524528399,0.000114069,-0.003080352,0.003082464
3.137175064,0.581393005,-38.60125101,-112.8348349,-45.43082578,7.085916931,,,2.643249062,0.524528399,0.000114069,-0.003080352,0.003082464
3.137266999,3.997968318,53.55142117,-0.012251636,16.06175086,0.048801167,,,2.643383488,0.437190151,9.80906E-05,-0.002545776,0.002547666
3.13727549,3.10906404,-46.20005353,-174.3754198,-66.17264201,92.83615337,,,2.643383488,0.437190151,9.80906E-05,-0.002545776,0.002547666
3.13746157,0.823307209,-36.29039696,-115.0764822,-45.41006376,8.972683029,,,2.643636072,0.34994641,8.14466E-05,-0.002020187,0.002021829
3.137617196,3.455538669,-81.22307076,-164.0478668,-73.58128127,118.9605261,,,2.643636072,0.34994641,8.14466E-05,-0.002020187,0.002021829
3.137779003,1.506634437,-30.46148281,-125.2521869,-46.71410091,18.90259452,,,2.643856847,0.262500652,6.36609E-05,-0.001501866,0.001503215
3.138293831,1.920038092,-27.34304429,-135.3400701,-48.80493433,29.14640665,,,2.643856847,0.262500652,6.36609E-05,-0.001501866,0.001503215
3.138342373,2.512845076,-26.81263184,-155.672789,-54.74562625,52.90879922,,,2.643955242,0.175055609,4.44041E-05,-0.000992253,0.000993246
3.138704349,3.951694768,-33.62492852,-3.921665673,-11.26397826,16.90264455,,,2.643955242,0.175055609,4.44041E-05,-0.000992253,0.000993246
3.139263072,3.627039772,-106.4547212,-137.8014184,-73.27684187,123.7206728,,,2.644017997,0.087508768,2.33178E-05,-0.000491156,0.00049171
3.139452813,2.55628432,-27.29109085,-157.1918558,-55.34488399,55.26576455,,,2.644017997,0.087508768,2.33178E-05,-0.000491156,0.00049171
3.139473952,3.19339574,-52.75932464,-173.9378641,-68.00915662,99.60170164,,,2.644092598,3.37286263,0.001124363,-0.033076855,0.033095959
3.139510308,3.618554384,-105.1716265,-139.4879123,-73.39786165,123.7635604,,,2.644092598,3.37286263,0.001124363,-0.033076855,0.033095959
3.139675234,3.791712222,-124.1045193,-81.75549828,-61.75800526,104.3893249,,,2.644092598,3.37286263,0.001124363,-0.033076855,0.033095959
3.139872374,3.783729485,-124.0182858,-85.41442786,-62.8298141,106.426708,,,2.644092598,3.37286263,0.001124363,-0.033076855,0.033095959
3.139931597,3.832769197,-121.010258,-60.4559645,-54.43986674,90.06797056,,,2.644092598,3.37286263,0.001124363,-0.033076855,0.033095959
3.141024052,2.732908532,-30.29081061,-163.5603978,-58.15536254,65.70408592,,,2.644092598,3.37286263,0.001124363,-0.033076855,0.033095959
3.141135326,1.879167763,-27.69307254,-134.0207643,-48.51415106,28.02658509,,,2.644230769,0,0,0,0
3.141193667,3.368769331,-70.46671673,-168.5451584,-71.70356254,113.0513298,,,2.644771909,2.520584969,0.000714694,-0.019483269,0.019496373
3.141241452,3.677164307,-113.6731303,-123.8114998,-71.24538902,121.337457,,,2.644775187,3.723721402,0.000409132,-0.041142289,0.041144323
3.141264505,1.579008146,-29.9450347,-126.6321511,-46.97315573,20.49248018,,,2.644775187,3.723721402,0.000409132,-0.041142289,0.041144323
3.14145892,1.441042982,-31.074513,-123.8222785,-46.46903745,17.6883711,,,2.644775187,3.723721402,0.000409132,-0.041142289,0.041144323
3.14149527,2.979581083,-38.9553773,-171.0508938,-63.00188133,82.85046491,,,2.644775187,3.723721402,0.000409132,-0.041142289,0.041144323
3.141507488,3.443057406,-79.77830503,-163.2379616,-72.90487999,117.8842009,,,2.644775187,3.723721402,0.000409132,-0.041142289,0.041144323
3.14155836,3.95632501,-24.43996671,-2.791890457,-8.16955715,13.55656118,,,2.644775187,3.723721402,0.000409132,-0.041142289,0.041144323
3.141809643,0.009345294,-46.31274434,-108.5369606,-46.45491148,6.415853215,,,2.645731136,3.316777123,0.001140122,-0.031913315,0.031933675
3.141974265,3.862052244,-112.5053237,-42.94194673,-46.63418112,74.84523773,,,2.646402929,2.448854941,0.000683771,-0.018632756,0.018645298
3.142121704,3.805736403,-123.0104922,-73.16963455,-58.85403804,98.96422256,,,2.646911935,3.869582282,-0.000644567,-0.044593838,0.044598496
3.142177365,1.557871044,-30.13488308,-126.142539,-46.88322663,20.05726629,,,2.646911935,3.869582282,-0.000644567,-0.044593838,0.044598496
3.142192048,2.161795031,-26.30149441,-142.5784928,-50.66399616,37.39844751,,,2.647369675,3.260691617,0.001143382,-0.030794165,0.030815384
3.142292685,3.737162317,-120.7120453,-103.2441053,-67.18684518,114.7376115,,,2.647369675,3.260691617,0.001143382,-0.030794165,0.030815384
3.142339424,3.853990218,-115.0485616,-47.28003259,-48.69857824,78.88155899,,,2.648102733,3.968935151,-0.001692573,-0.046713024,0.046743678
3.142603267,3.644052984,-108.9030719,-131.6557424,-72.16764429,122.537319,,,2.648102733,3.968935151,-0.001692573,-0.046713024,0.046743678
3.142689311,2.418927403,-26.42606461,-151.6223772,-53.41453254,48.37164781,,,2.648116173,2.375650839,0.000653301,-0.017798638,0.017810624
3.142789099,2.88931568,-35.12108614,-168.3878614,-61.05268426,76.27865855,,,2.648116173,2.375650839,0.000653301,-0.017798638,0.017810624
3.142824502,3.988135537,34.20562106,-0.084294561,10.23639795,1.060123054,,,2.648116237,3.84057086,-0.000387618,-0.043909695,0.043911406
3.142876747,3.323274372,-65.44973571,-169.977905,-70.62829221,109.6694525,,,2.648116237,3.84057086,-0.000387618,-0.043909695,0.043911406
3.143046426,3.768291887,-122.7793904,-90.02577907,-63.84155084,108.662759,,,2.648193095,3.526440894,0.001037774,-0.036408829,0.036423616
3.143534519,3.703450343,-116.9053943,-114.1950144,-69.33012262,118.5140027,,,2.648493363,3.809500451,-0.00013434,-0.043171701,0.04317191
3.143762971,3.604250695,-102.99633,-139.7774469,-72.83213307,122.973724,,,2.648573927,3.98964505,-0.001933544,-0.047112875,0.047152536
3.1438312,3.713841978,-118.0942011,-110.5195222,-68.58411699,117.2898875,,,2.648593293,3.897675453,-0.000926799,-0.045205708,0.045215207
3.144202517,3.575537338,-98.71610362,-144.9404577,-73.09696838,122.7565144,,,2.648756955,2.301760824,0.000619055,-0.016990816,0.01700209
3.144497916,2.267630433,-26.21494421,-145.9907938,-51.66172139,41.67047641,,,2.648756955,2.301760824,0.000619055,-0.016990816,0.01700209
3.14465654,1.061697359,-34.29336832,-117.6918327,-45.59556031,11.72208323,,,2.649239889,3.687261258,0.000598375,-0.040205622,0.040210074
3.144720086,0.342152078,-41.31001755,-110.8810836,-45.65733034,6.125321857,,,2.649315404,3.201816776,0.001138468,-0.029664602,0.02968644
3.144812958,1.355718161,-31.84019237,-122.1490138,-46.19676185,16.18836503,,,2.649803711,3.923434859,-0.001204901,-0.045752452,0.045768315
3.144852446,3.965294636,-7.611934784,-1.375287797,-2.696166774,8.448508224,,,2.650418889,3.776545157,0.000105956,-0.042358307,0.042358439
3.144871753,0.360831391,-41.08166262,-111.0128538,-45.62835494,6.172881276,,,2.650469623,2.227149894,0.000590096,-0.016203658,0.016214399
3.144914555,1.043151761,-34.45375525,-117.4454009,-45.56974683,11.48823372,,,2.650543188,3.9468605,-0.001469315,-0.046236734,0.046260074
3.145154896,1.818471379,-28.22024764,-132.1632573,-48.11505147,26.4315729,,,2.650543188,3.9468605,-0.001469315,-0.046236734,0.046260074
3.145565976,3.892182963,-94.85581191,-25.26507275,-36.0362654,54.87386202,,,2.651261134,3.142941936,0.001125975,-0.02858131,0.02860348
3.145618334,3.464025569,-82.80895737,-159.268287,-72.62317332,118.6688467,,,2.651261134,3.142941936,0.001125975,-0.02858131,0.02860348
3.14592511,3.937500536,-49.71070419,-6.805000988,-16.95471155,24.12676493,,,2.651261134,3.142941936,0.001125975,-0.02858131,0.02860348
3.146342851,1.288775033,-32.41968994,-120.9688722,-46.01656865,15.0751875,,,2.651261134,3.142941936,0.001125975,-0.02858131,0.02860348
3.146419741,2.681455423,-29.54434938,-160.8392163,-57.1150697,62.71272261,,,2.651261134,3.142941936,0.001125975,-0.02858131,0.02860348
3.146465673,3.266154643,-59.86083743,-170.4474105,-69.09247437,105.2267895,,,2.651261134,3.142941936,0.001125975,-0.02858131,0.02860348
3.146511964,0.693212394,-37.56827448,-113.6349746,-45.36097472,7.939658158,,,2.652119907,2.151192456,0.000561353,-0.015431582,0.015441789
3.146538564,0.711861886,-37.39333886,-113.8046888,-45.3594083,8.086791605,,,2.653066747,3.082512473,0.001106099,-0.027516394,0.027538616
3.146953676,3.168927729,-51.37206995,-171.6479866,-66.90601696,97.62363259,,,2.653704591,3.650801113,0.000764489,-0.039274332,0.039281772
3.147020621,3.984823371,28.71452398,-0.093050278,8.586442109,1.637093786,,,2.653704591,3.650801113,0.000764489,-0.039274332,0.039281772
3.147335345,3.030090895,-42.06505364,-170.595149,-63.79806079,86.7963746,,,2.653707807,2.073888509,0.000532951,-0.014673866,0.014683541
3.147424702,2.101502598,-26.69572454,-140.2152141,-50.0732816,35.35829232,,,2.653707807,2.073888509,0.000532951,-0.014673866,0.014683541
3.148148651,2.484983661,-27.09421713,-153.4255331,-54.15592506,51.83863893,,,2.653892816,3.741704979,0.000334567,-0.041473043,0.041474392
3.148420358,3.487031472,-86.08861682,-155.3718803,-72.43814913,119.482146,,,2.653892816,3.741704979,0.000334567,-0.041473043,0.041474392
3.148882992,3.410306399,-76.01771783,-162.4499665,-71.54030529,115.3090172,,,2.654031951,3.610480112,0.000896403,-0.038308002,0.038318488
3.148907674,3.867605593,-106.4456225,-36.50030259,-42.88377752,68.06039662,,,2.654280586,1.996022803,0.000502278,-0.013938175,0.013947222
3.149089908,3.55228178,-95.37767698,-146.0395017,-72.4251536,121.5522904,,,2.654280586,1.996022803,0.000502278,-0.013938175,0.013947222
3.149198598,3.118106121,-47.7685061,-170.9730671,-65.62247195,93.63177139,,,2.654290711,3.9792901,-0.001884646,-0.046845312,0.046883208
3.149270363,0.043835841,-45.66550728,-108.7071324,-46.31179191,6.325805407,,,2.654290711,3.9792901,-0.001884646,-0.046845312,0.046883208
3.149317156,1.163325262,-33.50542392,-118.9590346,-45.73933755,13.17926446,,,2.65435931,3.570159111,0.000998755,-0.037356412,0.037369761
3.149373484,2.837960475,-33.75584833,-165.5362517,-59.78763001,72.89599537,,,2.65435931,3.570159111,0.000998755,-0.037356412,0.037369761
3.149462886,0.111925815,-44.53331955,-109.1964524,-46.11893159,6.122722191,,,2.65435931,3.570159111,0.000998755,-0.037356412,0.037369761
3.150241985,2.646381498,-29.14036699,-159.0029974,-56.44300931,60.7579253,,,2.65435931,3.570159111,0.000998755,-0.037356412,0.037369761
3.150452635,0.239633293,-42.64981982,-110.077166,-45.81809575,6.021408202,,,2.65435931,3.570159111,0.000998755,-0.037356412,0.037369761
3.150676923,3.850462056,-111.9513642,-44.62136579,-46.971819,76.17193617,,,2.65435931,3.570159111,0.000998755,-0.037356412,0.037369761
3.15083255,3.99758817,53.25263113,0.018600759,15.98136957,0.027787001,,,2.654761905,4,-0.002137426,-0.047237507,0.04728584
3.150998295,3.518301599,-90.55762301,-150.0623688,-72.18599754,120.3663121,,,2.65487236,3.022083011,0.001082163,-0.026495583,0.026517674
3.151232025,1.095998289,-34.09220024,-117.9742033,-45.61992107,12.26242153,,,2.65487236,3.022083011,0.001082163,-0.026495583,0.026517674
3.151584137,0.307704241,-41.75518487,-110.5357849,-45.68729092,6.104034794,,,2.655771502,1.917437043,0.000475681,-0.013219233,0.013227789
3.152026483,3.541755811,-93.92244395,-146.0678926,-71.99710097,120.8632908,,,2.656318725,2.958368724,0.001050934,-0.025466418,0.025488093
3.152269107,0.463349876,-39.92717487,-111.6484354,-45.47268307,6.587430517,,,2.656750786,3.883621988,-0.000825786,-0.044794172,0.044801783
3.152295559,0.395323031,-40.6940049,-111.1476638,-45.5525006,6.328240612,,,2.656750786,3.883621988,-0.000825786,-0.044794172,0.044801783
3.152378792,2.326778119,-26.59068245,-147.301346,-52.16760855,44.48089355,,,2.656777315,3.856680915,-0.000556772,-0.044179354,0.044182862
3.152407323,0.941210125,-35.41031022,-116.0314445,-45.43252642,10.35869139,,,2.656777315,3.856680915,-0.000556772,-0.044179354,0.044182862
3.152442292,1.009006706,-34.83607981,-116.8312623,-45.50020264,11.15707918,,,2.657167308,1.837679116,0.000449607,-0.012513147,0.012521222
3.152508071,3.931260151,-53.41620982,-7.782749981,-18.35968794,26.25890749,,,2.65776509,2.894654438,0.001017889,-0.024480532,0.024501685
3.152556897,3.824442856,-117.212766,-56.98289716,-52.25869894,86.87795849,,,2.65776509,2.894654438,0.001017889,-0.024480532,0.024501685
3.152781382,0.59085807,-38.60245537,-112.6378224,-45.37208332,7.273587549,,,2.65776509,2.894654438,0.001017889,-0.024480532,0.024501685
3.152935394,3.911950411,-73.88762226,-14.28086124,-26.45054505,38.64130102,,,2.65776509,2.894654438,0.001017889,-0.024480532,0.024501685
3.153099963,0.814217503,-36.52023363,-114.6562961,-45.35295892,9.046159839,,,2.65776509,2.894654438,0.001017889,-0.024480532,0.024501685
3.153588865,3.974933686,12.51635834,-0.45291919,3.619031745,4.047045484,,,2.65776509,2.894654438,0.001017889,-0.024480532,0.024501685
3.153601735,0.658855601,-37.9472081,-113.1964539,-45.3430986,7.74384693,,,2.658432145,3.911715159,-0.001138439,-0.045395546,0.045409819
3.153726507,0.746334513,-37.13493818,-113.9838798,-45.33564538,8.439166784,,,2.658432145,3.911715159,-0.001138439,-0.045395546,0.045409819
3.15391834,3.719208223,-117.3693354,-101.7547237,-65.73721773,113.1121197,,,2.658468005,1.756749024,0.000424129,-0.011819062,0.01182667
3.154002582,3.92581316,-58.75268976,-9.154591305,-20.37218432,29.21217685,,,2.658468005,1.756749024,0.000424129,-0.011819062,0.01182667
3.154014736,2.022597935,-27.26305447,-137.325469,-49.37655704,32.84196919,,,2.658984145,1.675357653,0.000397845,-0.011142515,0.011149615
3.154073306,2.898365927,-36.27418478,-166.2550752,-60.75877799,77.2276971,,,2.658984145,1.675357653,0.000397845,-0.011142515,0.011149615
3.154106262,3.698276642,-115.2211076,-108.7048253,-67.17777988,115.623364,,,2.65900783,3.454120159,0.001195612,-0.034688221,0.034708819
3.154416924,3.749125282,-119.4801201,-90.15333983,-62.89003798,107.9296025,,,2.659104256,2.829248558,0.000982041,-0.023511249,0.02353175
3.154526013,1.237404382,-32.97393003,-119.9055964,-45.86385792,14.37707634,,,2.659159391,3.825599144,-0.000276087,-0.043423114,0.043423991
3.155023965,1.215673145,-33.1593434,-119.5619232,-45.81637997,14.04597059,,,2.659159391,3.825599144,-0.000276087,-0.043423114,0.043423991
3.155121337,2.428310997,-27.07190949,-150.5734626,-53.29361164,49.27332177,,,2.659171622,3.9351408,-0.001412578,-0.045888271,0.045910008
3.155159469,3.666417291,-111.3281689,-117.6209306,-68.68472985,118.1136611,,,2.659171622,3.9351408,-0.001412578,-0.045888271,0.045910008
3.155235591,1.652872333,-29.68512383,-127.6496295,-47.20042599,22.47156814,,,2.659275851,3.960177401,-0.001712012,-0.046404257,0.046435827
3.155767123,2.171674906,-26.7917222,-141.8019483,-50.57810116,38.21762299,,,2.659275851,3.960177401,-0.001712012,-0.046404257,0.046435827
3.155779481,3.441104736,-80.31610857,-156.614045,-71.07904608,116.4727469,,,2.659279445,3.706635408,0.000545209,-0.04055645,0.040560115
3.155813805,3.993656265,46.28850596,-0.011812353,13.88300808,0.250147722,,,2.659279445,3.706635408,0.000545209,-0.04055645,0.040560115
3.156127073,2.594319198,-28.68016563,-156.3153119,-55.49864327,57.97696984,,,2.659536517,3.794528734,-1.89487E-05,-0.042678662,0.042678666
3.156467827,0.164727018,-43.71217474,-109.4759246,-45.95642981,6.085392496,,,2.659536517,3.794528734,-1.89487E-05,-0.042678662,0.042678666
3.156594048,1.91142913,-27.94456231,-133.9962082,-48.58223116,29.40092195,,,2.66004069,3.399190136,0.001235206,-0.033499923,0.033522687
3.156603671,3.886457774,-91.70490566,-24.12480252,-34.74891245,53.20297464,,,2.66004069,3.399190136,0.001235206,-0.033499923,0.033522687
3.15662178,0.186884097,-43.3889503,-109.627151,-45.90483039,6.067874202,,,2.660193128,1.59336909,0.000374443,-0.010479854,0.010486541
3.157073999,2.071587193,-27.15236021,-138.5766708,-49.71870932,34.60196964,,,2.660443423,2.763842678,0.000945816,-0.022581958,0.022601757
3.15740869,3.943836464,-34.21717625,-4.155417019,-11.51177798,17.53526435,,,2.660443423,2.763842678,0.000945816,-0.022581958,0.022601757
3.157471411,3.865323449,-102.7730249,-33.86882541,-40.99255511,64.9663251,,,2.660478689,3.98964505,-0.002087773,-0.046970802,0.047017178
3.157484674,2.770490435,-32.28032712,-161.9700956,-58.27512683,68.65944499,,,2.660478689,3.98964505,-0.002087773,-0.046970802,0.047017178
3.157492149,3.586357187,-100.3338966,-135.1465812,-70.64414334,120.3154194,,,2.661301242,1.510486176,0.000351752,-0.009828334,0.009834627
3.157981098,3.080559656,-45.92485926,-168.3176617,-64.27275628,90.77108329,,,2.661574508,3.503444279,0.001161603,-0.035754971,0.035773835
3.158093706,3.463940924,-83.40662278,-153.1620351,-70.97059737,117.3519316,,,2.661867504,2.69513686,0.000907941,-0.021645968,0.021665002
3.158171358,3.558758135,-96.4410075,-139.872034,-70.89391245,120.1265391,,,2.662101775,3.345304715,0.001262132,-0.032366369,0.032390968
3.158209193,1.890890868,-28.11634317,-133.3445838,-48.43827809,28.83342663,,,2.662101775,3.345304715,0.001262132,-0.032366369,0.032390968
3.158478918,2.054765631,-27.26982218,-137.9700841,-49.57197188,34.06201701,,,2.662308486,1.426708911,0.000329772,-0.009187043,0.00919296
3.158702671,1.590582931,-30.23786404,-126.1442776,-46.91464249,21.11918759,,,2.662308486,1.426708911,0.000329772,-0.009187043,0.00919296
3.15881755,2.812780282,-33.58875709,-162.986768,-58.97265753,71.47521079,,,2.662801631,1.342632651,0.000307879,-0.008559722,0.008565257
3.1588755,3.856241938,-105.7619249,-37.67638028,-43.03149154,69.07672791,,,2.662801631,1.342632651,0.000307879,-0.008559722,0.008565257
3.158929387,3.486960168,-86.51195594,-150.0633859,-70.97260257,118.2177948,,,2.663010444,3.759688557,0.000239467,-0.041794831,0.041795517
3.159018347,1.960328181,-27.74178176,-135.198868,-48.88219492,30.97148566,,,2.663010444,3.759688557,0.000239467,-0.041794831,0.041795517
3.159192909,0.516125214,-39.3979894,-111.9330751,-45.39931936,6.892976637,,,2.663291585,2.626431041,0.000870505,-0.020748446,0.020766699
3.159265412,0.538242698,-39.17068127,-112.1029925,-45.38210211,7.012843398,,,2.663291585,2.626431041,0.000870505,-0.020748446,0.020766699
3.159312379,3.959219546,-11.00147492,-1.625077692,-3.787965782,9.541316567,,,2.663291585,2.626431041,0.000870505,-0.020748446,0.020766699
3.159534816,0.888922566,-35.93506729,-115.2908333,-45.36777019,9.864639969,,,2.663291585,2.626431041,0.000870505,-0.020748446,0.020766699
3.1596647,0.866908078,-36.12530687,-115.0549654,-45.35408169,9.635550128,,,2.663291585,2.626431041,0.000870505,-0.020748446,0.020766699
3.160026084,3.064505851,-45.06710219,-167.6610029,-63.81843153,89.56300259,,,2.663291585,2.626431041,0.000870505,-0.020748446,0.020766699
3.160181411,3.025270264,-42.76572045,-167.2526964,-63.00552505,86.60929813,,,2.663691948,1.258098658,0.000287714,-0.007943588,0.007948797
3.160262701,3.948466706,-26.30460455,-3.122871967,-8.828242956,14.56653141,,,2.663740314,3.289219209,0.001270846,-0.031234338,0.031260181
3.160546761,2.79839645,-33.26902197,-162.2509659,-58.65599636,70.57239984,,,2.663744147,3.670175264,0.00073546,-0.039620843,0.039627669
3.160915474,1.548095918,-30.61257175,-125.1752362,-46.73634239,20.23578328,,,2.664460477,1.172981219,0.000268156,-0.007337102,0.007342001
3.161507324,3.518230295,-90.85376518,-144.5405511,-70.6182949,118.8738728,,,2.664840382,2.556175088,0.000833399,-0.019867472,0.019884944
3.161771177,3.97862618,21.07695149,-0.261215363,6.244720838,2.658103191,,,2.665107219,1.087280334,0.000249136,-0.006739432,0.006744035
3.161833075,3.996068095,50.92081955,-0.005904286,15.27447458,0.078314192,,,2.665107219,1.087280334,0.000249136,-0.006739432,0.006744035
3.162365976,2.674792893,-30.37571906,-158.1158159,-56.54746049,62.85593947,,,2.665463829,3.970532351,-0.001908094,-0.046534024,0.046573128
3.162474028,3.286699196,-63.06774645,-163.8960235,-68.08913098,106.2289239,,,2.665517818,1.001436928,0.000230509,-0.00615284,0.006157156
3.163311494,3.715094127,-115.6596475,-97.10736471,-63.83010367,110.3964423,,,2.665517818,1.001436928,0.000230509,-0.00615284,0.006157156
3.163499355,2.717044793,-31.33571161,-159.2814211,-57.1851398,65.46490397,,,2.665532448,3.231739036,0.001268248,-0.030118383,0.030145073
3.163796096,3.704554181,-114.682423,-100.3936923,-64.52283458,111.6857085,,,2.666046507,0.915279543,0.000212603,-0.005575223,0.005579275
3.163817609,3.884535337,-88.63979541,-22.65326747,-33.38791887,51.13107266,,,2.666140178,3.631784691,0.00089626,-0.038673571,0.038683955
3.163818381,3.834991982,-110.1735385,-45.73924864,-46.77383613,76.82741952,,,2.666389179,2.485919135,0.000797165,-0.019021387,0.019038084
3.163979151,1.484991294,-31.16483825,-123.8175908,-46.49472872,18.9800539,,,2.666389179,2.485919135,0.000797165,-0.019021387,0.019038084
3.164364561,3.453501355,-82.33422196,-151.3104493,-70.09340136,116.1989211,,,2.666467538,3.59146369,0.001021517,-0.037719177,0.037733006
3.164413465,2.657266066,-30.16656041,-157.2310583,-56.21928562,61.88056766,,,2.666467538,3.59146369,0.001021517,-0.037719177,0.037733006
3.164501855,3.541671166,-94.13036784,-139.324174,-70.03636254,118.8622831,,,2.666474692,0.828801452,0.000194953,-0.005005939,0.005009734
3.16542444,3.372321127,-72.47660514,-158.0509647,-69.15827096,111.7627314,,,2.666589638,3.897661694,-0.001030064,-0.044982322,0.044994115
3.165495547,2.950475131,-39.33107517,-164.8655501,-61.25898757,81.1954205,,,2.666589638,3.897661694,-0.001030064,-0.044982322,0.044994115
3.165537858,3.807915394,-114.7492534,-57.64712964,-51.71891491,86.8827429,,,2.666616167,3.870720621,-0.000732603,-0.044375394,0.044381441
